Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
8b910b01090c3a19b92468807f126dd8	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8b9e5bbd6b601a821fe416c1913f25e5	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8baabda5ef07ab9e17093665b384fa6e	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8bb285097e2630203c57b6febc8c975a	k__Animalia	p__Arthropoda					
8bbf017b8e342673c2aca1864aff87c0	k__Animalia	p__Arthropoda	c__Insecta	o__Psocodea			
8bc75a5edb0eb17b0303847aec35823f	k__Animalia	p__Arthropoda					
8bd17b8b34c901aa7f1a7e2ee478ce47	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8be40974d74bf40aadd19ea0b5e0162b	k__Animalia						
8be4ed5e872319ecb6e07d6d2f610edf	k__Animalia						
8bf65ce19568193b66a38a2c87472cd6	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera	f__Chironomidae	g__Limnophyes	s__Limnophyes sp. 14ES
8bf9ab4eed65f9ef93da2efae074ea54	k__Animalia	p__Rotifera	c__Bdelloidea				
8c0506eb406e423068d0552cf0b791f5	k__Animalia	p__Arthropoda					
8c0a79bad839e482847a8ac078548040	k__Animalia	p__Arthropoda					
8c0c62c3419326bf3abf8d25638685ab	k__Animalia	p__Rotifera	c__Bdelloidea	o__Adinetida	f__Adinetidae	g__Adineta	
8c26ade573a86f757b64a7ad03880a3f	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
8c4bc1cc62dcd2e5b7dd835fca421077	k__Animalia	p__Arthropoda					
8c4ec82d026856970a7634787ab43c0f	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
8c5500b158d706fd2a4e5c8ca6367baf	k__Animalia	p__Arthropoda	c__Insecta				
8c5e0985166557f2cbb8ad395a77549b	k__Animalia	p__Arthropoda					
8c5e1ac0ccbf3730c18729221f84fee6	k__Animalia	p__Arthropoda					
8c6a5a962cb874000c4fc45f31e9e17f	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
8c7b09775650482e2b867cf8dab6996f	k__Animalia	p__Arthropoda	c__Arachnida	o__Sarcoptiformes	f__	g__	s__
8c9876321a953dbcf3e2954bbfeb16f1	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8caccf4fb51eade0687ef4777c3afcf1	k__Animalia	p__Arthropoda					
8ccb17ad75330eb02cab94ba30306d41	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
8cd08a70346d40f0dd4c189a4a4dc262	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8cd682b027c7be9595583b9f6e386c51	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera	f__Cecidomyiidae		
8cd8bd62796874edc3b92ec9ba5e1499	k__Animalia	p__Arthropoda					
8cdd0d1ab495d5eaba416a10bea2011f	k__Animalia						
8ce281435d6f24224dd0b8eb25c44c92	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8d14a8a4a8e2af9aff3b821aed1281c5	k__Animalia	p__Arthropoda	c__Insecta				
8d1842ddfe90977bcd660c3cd2dc0177	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8d2ce6d6ede6bf7a4eb73ffefd9734b6	k__Animalia	p__Arthropoda					
8d2fdc32cf177b0709df0905cb54c398	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae	f__Linyphiidae	g__Erigone	s__Erigone psychrophila
8d490c4e24d8bd5b2e206a9f414d485c	k__Animalia	p__Arthropoda					
8d67cc3f5de89a5d490d2a7bfbaa7129	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
8d6fecd05bd4a3c71e787958bd264710	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8d7c7359dde36101834d891bf352fcd1	k__Animalia	p__Arthropoda					
8d80093a8f97f3292bea69fd05784a4c	k__Animalia	p__Arthropoda					
8da061916f2ade9a164ed1f9107e842e	k__Animalia	p__Arthropoda					
8da37bbae035302a61b9b6e53f504592	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8daa680e6aa3dcadfda41e8e62113c20	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae	f__Theridiidae	g__Theridion	s__Theridion grallator
8dd74c52d8d5f39860c5d68d3f1e2806	k__Animalia	p__Arthropoda	c__Insecta				
8ddb54850432825b532816ff65f3c2d2	k__Animalia						
8deee6a62a0c04318681684687a084ec	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera	f__Sphaeroceridae	g__Copromyza	s__Copromyza equina
8df5b6290c0f88f2b1a77b0f6d6d48a9	k__Animalia	p__Arthropoda					
8e065a5afb4d047cfe3a6531a4ffc267	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
8e08e4e558538c7b17e7fcf9e0fbdee4	k__Animalia	p__Rotifera	c__Bdelloidea	o__Adinetida	f__Adinetidae	g__Adineta	s__Adineta vaga
8e0a009042a8979e69d256342b5aca7b	k__Animalia	p__Arthropoda	c__Insecta	o__Psocodea			
8e0a92e6669fb7e20eb2041e1ce9b7aa	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8e0b2771477f232f6c54e7c8febed589	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8e15da632f6db00e3b8d9aa5df81b72e	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8e262549ff20c926c6e0ba3f3e9457a7	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
8e2ccdcef884c31a2d8b4b11a46e9f3f	k__Animalia	p__Arthropoda					
8e3bce0a419d083581785f4a2df920fd	k__Animalia	p__Arthropoda					
8e41da3151d3dc9d59f0e1cf9135adf8	k__Animalia	p__Arthropoda					
8e58c98b1db71791318546084c5e8c8f	k__Animalia	p__Arthropoda	c__Insecta				
8e655bbc451000e9ac70b4593844acc4	k__Animalia						
8e68466210f704a93cc1d7d1f5aa2254	k__Animalia	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Braconidae	g__Areopraon	s__
8e78e2f5a0e65437a34746767d191f3f	k__Animalia	p__Arthropoda					
8e805e9aa5e2b0081aa413a317b78ef2	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8e8145559ac8de2318af6a5dec92146c	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8e882804738c50f36a863706051d502a	k__Animalia	p__Arthropoda	c__Insecta	o__Coleoptera			
8e8e9403d157c5e70c856c3520454197	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
8e905d5180552049c1898c8096db0459	k__Animalia						
8e9c2fc31f57b26ffc5f2cf4426bd63e	k__Animalia	p__Arthropoda					
8eb1436ebcae694a1f4629c65f087845	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
8eb77aceda8fef7b13760c35f44a02cc	k__Animalia	p__Rotifera	c__Bdelloidea	o__Adinetida	f__Adinetidae	g__Adineta	s__Adineta vaga
8ed1fcedf447159a9e676fc0187581a7	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Noctuidae		
8ed45d6400decce43979d7a5ca2a0e4d	k__Animalia	p__Arthropoda					
8ef4af00a71efc5d74c9955dc8b1f5b5	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
8ef61f2424104a100a8e6d16a14eb133	k__Animalia	p__Arthropoda					
8efd81417a1acb78704b9fd7a0de5dc2	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8f1fe58b4f59aecef8eb9e0444c6212b	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera	f__Syrphidae	g__Allograpta	
8f2a38d67f409a9792869439eb625b31	k__Animalia	p__Arthropoda	c__Insecta	o__Psocodea	f__	g__	s__
8f30bb23bb8fa4b24a21a02ed3255a1f	k__Animalia	p__Chordata	c__Aves	o__Passeriformes	f__Fringillidae	g__Oreomystis	s__Oreomystis bairdi
8f3c5f7f228175a3f87d66ed43ce51ee	k__Animalia	p__Arthropoda	c__Collembola	o__Entomobryomorpha	f__Entomobryidae	g__Entomobrya	s__Entomobrya albocincta
8f3e7807e01b7e2bd718845ecd2bfeef	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8f59d9f9dba4ff678dc3133aaafcd8c4	k__Animalia	p__Arthropoda	c__Insecta	o__Hemiptera	f__Aphididae	g__Hayhurstia	s__Hayhurstia atriplicis
8f5f611490d326234a5606bc463668f2	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8f71964da47f8fe88a8b882eebeeeb97	k__Animalia	p__Arthropoda					
8f753da2c465a7854600767516938a9a	k__Animalia	p__Arthropoda					
8f7c137bc43917a3b95172f9188cd878	k__Animalia	p__Arthropoda					
8f7e39db926cb6cd34fab6f5b712d644	k__Animalia	p__Arthropoda	c__Arachnida				
8f8f80e23e53fd89048b584bec6353ab	k__Animalia	p__Arthropoda	c__Insecta	o__Hemiptera	f__Aphididae	g__Nurudea	
8faaa0c00a5ebea7034390c727e746c3	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
8fd1614d1f37374479d93836029e16bc	k__Animalia	p__Arthropoda	c__Arachnida	o__Trombidiformes	f__Triophytydeidae	g__Triophytydeus	s__
8fd3c72e114dc7bd8012f47ddaa75ed7	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
8fe3451682ea6f1cff62421d5123b245	k__Animalia	p__Arthropoda					
8fe592dd276cef9511b19f16fd9e0602	k__Animalia	p__Rotifera	c__Bdelloidea				
90051a44b626e0459ec947840ea0e683	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
900a7d308e2e68d31db536d3623318ec	k__Animalia	p__Arthropoda	c__Insecta				
9011f39e11f127d9ae9dbc71cca3de0d	k__Animalia	p__Arthropoda					
903b7e044a6c9a1d34e9728c5db7d44d	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
906562ad013fcadb09b51f433b699c26	k__Animalia	p__Arthropoda	c__Insecta				
908db100ec9041511f9bd443a193a399	k__Animalia	p__Arthropoda					
908f12d1d1cd658c31e3e545cd21f472	k__Animalia						
90963e79649e0242756de9643aff5def	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
90a78c1952ce68eadb5de89416f7aad4	k__Animalia	p__Arthropoda	c__Insecta				
90b15b243f26f2040ac4177e1dd561d2	k__Animalia	p__Arthropoda					
90b31331058baeeb0a38de9c0b8d533c	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
90b3977d2b8b5b7c7d121fb97f17ee11	k__Animalia	p__Arthropoda					
90ba638fe557fcb1bd60a342d9b77906	k__Animalia	p__Arthropoda					
90d41aa8d36f8b30b90b31a0ec57d1f3	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
90d580896ca2c8632f3226ce486bae75	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
90dde3af09e1b0b11a3227fd10b84ce6	k__Animalia	p__Arthropoda					
90e4ff06bf115107cdf2cd0dcb94fe88	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
90fca6fe530a97c4efbab99586c6842d	k__Animalia	p__Arthropoda	c__Insecta				
9112af826b250ed4e945c7f289e8b83f	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae	f__Philodromidae		
912925c2363b1bc6aa4ea5e5569dd866	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
912f86992892863676b9da9f6ed92e9b	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
915a15afac507949bc8c304d8e2cecba	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
915f72a8ea0f128e6d730211d61b773f	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
91604fb3d1d3287c75af136eec2d4e24	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
916b458c558b81af63c5de10d6b0a7a0	k__Animalia	p__Arthropoda					
916e2212eef0210dc9b4f6b039b57bee	k__Animalia	p__Arthropoda					
917a1899bcaad4e144873ece80f25343	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
91829e810bc855ddc36c76825c2ef875	k__Animalia	p__Arthropoda					
91a989eb51c6257e5b225277f290c702	k__Animalia	p__Arthropoda	c__Insecta				
91cdf6875d370382aa0dcd12fc5ddd00	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
91d32ef5544473811fc3dcec664fa46a	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Crambidae		
91e09a251bdcec88e461462dd16d3589	k__Animalia	p__Arthropoda					
91eb859f588d994e0fd841dd50c0c377	k__Animalia	p__Arthropoda					
91f6af78c012a06af57edd8fb42957c3	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
9201fbc2b70ac91f372e67955a65bb1c	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
92166e375f785543178fa74644bc8dd7	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
92195032a0e5cbfceb5e43ad0859a94b	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
921c0c12528f869eaed052cfea32aa62	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9221650c60edb78055bf9aaaccd4343a	k__Animalia	p__Arthropoda					
9222cbacb20a72062c88abdc6740b25a	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
922d00f76a8d9c49445fb71291e0389a	k__Animalia	p__Arthropoda	c__Insecta	o__Hymenoptera			
9245684ccee7478ab25d1d8ec02e5054	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
9248cc0f20a37bf914f36a6ca6ae2950	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
92503f2b71ba70ebc961caef48556348	k__Animalia	p__Arthropoda	c__Insecta				
92556e3e081a3a88a7c9dfaa9a3f72ca	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
926467b3a666d5dfab398499bce0bfe6	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
9265892c25d0ea706084061e6e9db9d1	k__Animalia	p__Arthropoda	c__Insecta	o__Coleoptera			
9269cf2dc84093570000986e18959814	k__Animalia	p__Arthropoda					
926d887f66d0833627f7b9e5cd54f52c	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
926da6a33f215aeab9aaec8b9b5aa74b	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera	f__Phoridae		
926dee2c01678cf1a4586aa779263490	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Gracillariidae	g__Philodoria	s__Philodoria basalis
926fabd20b7d061f3153ac0072f315d8	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
927efe9f8dacc98ef776b206401f0e65	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
9289f06bde7e4b122ff41769b9c15d3d	k__Animalia	p__Arthropoda	c__Insecta				
928a14622ab1b45186d3f7c930d98ef7	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
928f8808e918417f75a39e5e476967eb	k__Animalia	p__Arthropoda	c__Insecta	o__Coleoptera			
92940823af0a9d95bc7f9ecac522b075	k__Animalia	p__Arthropoda					
92a4a6da271a94c18db7d99507df51d8	k__Animalia	p__Arthropoda	c__Insecta				
92aa93885424250c730c6f3165d87c49	k__Animalia	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Ichneumonidae	g__Pristomerus	
92adee52bc408bddc98fccbb94e47a4b	k__Animalia	p__Arthropoda	c__Insecta				
92babb78415a4e12c0cc45222c38372c	k__Animalia	p__Arthropoda	c__Insecta				
92bad157a8b7e71265193b116f7cba4b	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
92bf5522333ffdabfccd9bca2d04f9ea	k__Animalia	p__Arthropoda					
92c5f5b415a62deb41ee55fa2d3bb3b4	k__Animalia	p__Arthropoda					
92c97073994ded4de048ca0bb57bf688	k__Animalia	p__Arthropoda					
92d6853a40028f09afb16485d178cd84	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
92ecbcd3e889e14be5e00df5c5dd9c63	k__Animalia	p__Arthropoda	c__Insecta				
92fb7b2fe603a127b5571ad1ea3324a3	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
931349f66bca1364a38657bb6517d75a	k__Animalia	p__Mollusca	c__Gastropoda				
9319b39559931a6a7b75ffb4dd3c107a	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
931de1cb9416d842bd0178209daf7372	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9325b93f374721b0cfced24dd50785b4	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9328de1c7605456c88ac9fab2bc01648	k__Animalia	p__Rotifera	c__Bdelloidea				
9336c7d8c54db91022aaff7b9e5e9c45	k__Animalia	p__Arthropoda					
9346d431dfbc67e37c62799e9e74fc83	k__Animalia	p__Arthropoda					
934e75a8333a0dc91b3ba407950646c2	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
9368f60f1949b217494502b8cfaa1c88	k__Animalia	p__Arthropoda					
936e35de177f8f5ed99bed012b816b76	k__Animalia	p__Arthropoda	c__Insecta	o__Neuroptera	f__Hemerobiidae		
9373064a19c9b9aad9f341de70e4c05d	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
93861a709aa61becfa377a73a6f8c170	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
939740e3ca8af3771677381f95c03d37	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
939a353e4644a3f628a5e723c8d34d53	k__Animalia	p__Mollusca	c__Gastropoda	o__Pulmonata			
93b33aba11e8a0ff1e84b85b4bfa79c9	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
93d12f763c67dd964ad05c5c2182cb1b	k__Animalia	p__Arthropoda	c__Insecta	o__Coleoptera			
93e2f3f69e09c2ba412f21473ff9d52e	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
93f7d4c347a6625f18166b0427eb0877	k__Animalia	p__Arthropoda					
9410c8449ae12cf0089a4d1e12d0ea92	k__Animalia	p__Arthropoda					
94177f258fb2695fc9b1dc92553d7b19	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera	f__Syrphidae	g__Copestylum	
941e0a070ce8be949b1a26b2b775e5e8	k__Animalia	p__Chordata	c__Aves	o__Passeriformes	f__Fringillidae		
942ef743d3c45bcdb133013937006442	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
943ef1705a1bb21ccdb7afceaeceb334	k__Animalia	p__Arthropoda	c__Insecta				
9442308bfde02131c94e7b8f5a36e226	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9447ece82fec03c341a019effcb4f2c8	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
945684fa98b18fb60b5eb10af788f546	k__Animalia	p__Arthropoda					
9457fef11020d27737c1d49d646c0d4c	k__Animalia	p__Arthropoda					
9458e63f4229d08becf2d1cfae6c9288	k__Animalia	p__Arthropoda	c__Insecta				
945a1332d727db71a91910a150bea3b4	k__Animalia	p__Arthropoda					
945a57c67787656bdc620e47b78cf11b	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
946073141aa1ba365463815de13834e9	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
946b73673dde4b4e2b9877b5b736a36a	k__Animalia	p__Arthropoda					
946ebca59a8e601eb4417684d33b51ca	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9485c76db8824359743711eebbe73f5d	k__Animalia	p__Arthropoda	c__Insecta	o__Blattodea			
948689dd204e8f5c90fa188e35e837fa	k__Animalia	p__Arthropoda	c__Insecta	o__Coleoptera	f__Carabidae		
948b1ba7827484d5a13746c160b7c178	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
948f243543a5c4760f1d44cce888ed9e	k__Animalia	p__Arthropoda					
9499011b23a6a755a5f676513603439d	k__Animalia	p__Arthropoda					
94acc48255659ec060f9cf4b6b31517d	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
94b879839e4e48f3327200ad191c84ce	k__Animalia	p__Arthropoda					
94c29b68de7d37e51837ad406a39e508	k__Animalia	p__Arthropoda					
94c5b3e972b139f328f32cd8fda0c89e	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
94d29f17db0477a82311a2e8a329dce2	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae	f__Theridiidae	g__Coleosoma	s__Coleosoma floridanum
94d54bcc4fe0a933ad54e0d964407dff	k__Animalia	p__Arthropoda					
94e1bb5247f481ec672caa1eedfd3430	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Tineidae	g__Opogona	s__Opogona omoscopa
94e8bc0a9a9c468fb421f8bfad3a19b4	k__Animalia						
94e8f195ed1a60edab1318ff9a38f1c5	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
94fbb11a60d3e5eb8520754bae3fb19f	k__Animalia	p__Arthropoda					
94fc99d4f67ed773442b52a6b6a7b776	k__Animalia	p__Arthropoda					
94fcf12c5915da68e345e00339617334	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Gelechiidae	g__Mesophleps	s__Mesophleps BioLep357
9517fe157ad00820b34e3344d2c8970e	k__Animalia	p__Arthropoda	c__Insecta				
951b6157e67245ad8463f8d6ef4cc94e	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9521e9e1bd3eaab73bf8a4ffad877a11	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9525a2688fa5c0862752f792de464a34	k__Animalia	p__Arthropoda	c__Insecta				
9532cb5ebeee98e00bc3f6a1bd4b9c90	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
953796d33a012135a7bda8988c1fe0af	k__Animalia	p__Arthropoda	c__Insecta	o__Psocodea			
9556b1553ec877aca2ab9e30f01460dc	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Tineidae	g__Opogona	s__Opogona omoscopa
957015c0a6951273ae76b6d7abf616c7	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
95708ca32f7d93869fd92a1799b4d6fb	k__Animalia	p__Arthropoda					
957f3dfa7bdab045a538507eccf7c05d	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
958bf5725322eb432c76aedb3d380748	k__Animalia	p__Arthropoda					
95932a92b3e6fd13cfe19eb256d98ff9	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
959948c1b3513b718ca43661af5ff7ac	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
95a08c61b9cd81343862859d7612ba34	k__Animalia	p__Arthropoda					
95c418e6684b85464f2bbbbd03a8f902	k__Animalia	p__Arthropoda	c__Insecta	o__Hemiptera	f__Delphacidae		
95c54ef0f8a1a540234086b622ddee0c	k__Animalia	p__Rotifera	c__Bdelloidea	o__Bdelloidea_order_incertae_sedis	f__Philodinidae	g__Macrotrachela	s__Macrotrachela quadricornifera
95c58f21639dc3ab72d982f0fe04f309	k__Animalia	p__Arthropoda	c__Insecta				
95cceb0b64bb55a49a1bac2e01bedb41	k__Animalia	p__Arthropoda	c__Insecta				
95ce633b5406e019a333bd8e5658ecc1	k__Animalia	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Braconidae	g__Aphidius	s__Aphidius colemani
95daabea56ec66781563a6224c4862e4	k__Animalia	p__Arthropoda	c__Insecta	o__Hemiptera	f__Psyllidae	g__	s__
95ed847883354b10bdbc2593277acb09	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
96020e61289959e290436c22c42b7426	k__Animalia	p__Rotifera	c__Bdelloidea				
9602cfa6e5c1301d031c4c2d5a5daa87	k__Animalia	p__Arthropoda					
960896e7ea0a60f045b82c0309647e8e	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9608a5b4a268344eaf3bed5b80086eaa	k__Animalia	p__Arthropoda	c__Insecta				
96190effab08627c2cfd585bf408a632	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
96240d66db29b1b75ef8056c225fb411	k__Animalia	p__Arthropoda	c__Insecta	o__Hemiptera	f__Delphacidae	g__	s__
962baa478b8a80c28077c43cb2ba8aab	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
962eb1136ff94f4eb9c5e63a955f8fcd	k__Animalia	p__Arthropoda	c__Insecta	o__Psocodea			
963ab6e3e7d10dfa2d7cdf7fbc2d4e94	k__Animalia						
963c2c3a9af29485fc761497de5eb003	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
96417701a1cdd7ee39914fee1cdedb68	k__Animalia	p__Arthropoda					
964728f7b1e176129f70c73b52ba5ec8	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
964bb690145751e0168addaa3cd3def4	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae	f__Theridiidae	g__Theridion	s__Theridion grallator
965793d9bd43fe927809b6bd8188c6af	k__Animalia	p__Arthropoda					
966219ad4c0dfe281a1fd27f7421b7fd	k__Animalia	p__Arthropoda	c__Arachnida	o__Sarcoptiformes	f__	g__	s__
9662fd30bba0a798079d736bb1ee6e05	k__Animalia	p__Arthropoda					
966456466bfce9a0cc90e079bb74b4a7	k__Animalia						
9665b77f6ef01371f209de88e6af0faf	k__Animalia	p__Arthropoda					
96666ba21e7cc821a6f017687d575337	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
967bcac9a54ef29a3ee7889cd829697d	k__Animalia	p__Arthropoda					
969a1992b8b40d301feaf3ed60725098	k__Animalia	p__Arthropoda	c__Insecta	o__Psocodea	f__Psocidae	g__	s__
969f5fbf5141e225dd39bdaeffc023f0	k__Animalia	p__Arthropoda					
96a989613a122a430670891ea533e133	k__Animalia	p__Arthropoda					
96aeb8bf7fbfe688e5562560b6bf57ca	k__Animalia	p__Arthropoda					
96b539b822883386f2fa91ce2ee9c95a	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Crambidae	g__Eudonia	s__Eudonia orthoria PS1
96ba000a85c84de85bd7a2d56c403300	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae			
96bebf43559f874b750138208df75d72	k__Animalia	p__Arthropoda	c__Insecta	o__Psocodea			
96e4f5313befe9de0bf9d9cdfa4c487b	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
96ea533a88f1062268dba4f88a8f6974	k__Animalia	p__Arthropoda	c__Insecta				
96ec09501f496b0c7982694d1f8c548e	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
970a3faa45ddc44226a28ddf9ff50f62	k__Animalia	p__Arthropoda					
97230600c71c66483d6f8020d0a5d795	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
972ca9185ee199732fd6ec2c8bc74918	k__Animalia	p__Arthropoda	c__Arachnida	o__Araneae	f__Philodromidae	g__	s__
972d2c63a8d8cb896bb400dc8a9afbfa	k__Animalia	p__Arthropoda	c__Insecta	o__Diptera			
972f9ed36c17a05f55133624304f6dc9	k__Animalia	p__Arthropoda					
975a30a1bbd202079b50c936970bce94	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
97619908f44524f8f427cc9105279509	k__Animalia	p__Arthropoda					
978d3be4641002034a4112ead9420fcd	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
9798d8bf62dadbfadfa1170597d6bb8b	k__Animalia	p__Arthropoda	c__Insecta	o__Coleoptera			
97b10f4f353b701e038a4f67211f8e0c	k__Animalia	p__Arthropoda	c__Insecta	o__Lepidoptera			
97c6ceb38272aefbbf8a45f162f3476c	k__Animalia	p__Arthropoda					
